food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f2303,Bread with lentils and carrot,426.1950287,78.1,57.9,16.2,60,Breakfast,Sri Lankan,327
f2304,Quinoa with lean beef and carrot,745.8413004,82.62,102.7,18.72,40,Breakfast,Sri Lankan,573
f2305,Millet with chicken and cucumber,463.6711281,54.3,29.3,12.9,48,Breakfast,Sri Lankan,357
f2306,Millet with egg and cucumber,656.500956,154,36.4,20.52,57,Dinner,Sri Lankan,505
f2307,Millet with mung beans and tomato,440.6787763,80.8,45,22.6,57,Lunch,Sri Lankan,339
f2308,Quinoa with tofu and tomato,720.6022944,77.94,46.5,32.1,37,Lunch,Sri Lankan,554
f2309,Bread with mung beans and tomato,576.4818356,91.4,17.9,12.4,45,Dinner,Sri Lankan,443
f2310,Millet with skinless chicken and onion,685.8986616,137,30.6,30.66,59,Dinner,Sri Lankan,527
f2311,Barley with tofu and onion,711.1376676,108.9,49.5,26.4,54,Dinner,Sri Lankan,547
f2312,Quinoa with lean beef and cucumber,769.0726578,22.92,36.7,65.52,42,Dinner,Sri Lankan,591
f2313,Millet with egg and beans,483.126195,82.6,55.3,26.2,47,Breakfast,Sri Lankan,371
f2314,Bread with tofu and tomato,728.7762906,59.8,23.8,57.66,58,Lunch,Sri Lankan,560
f2315,Quinoa with fish and carrot,458.8910134,50.4,45.8,25.2,59,Breakfast,Sri Lankan,352
f2316,Kurakkan with mung beans and tomato,542.7820268,53.4,23.5,25.7,59,Snack,Sri Lankan,418
f2317,Millet with lentils and beans,513.8145316,95.3,53.6,25.5,47,Snack,Sri Lankan,395
f2318,Millet with skinless chicken and tomato,893.9770554,110.7,38.6,58.02,46,Lunch,Sri Lankan,687
f2319,Millet with egg and cucumber,450.4302103,89.5,44.3,20.3,49,Breakfast,Sri Lankan,346
f2320,Kurakkan with skinless chicken and beans,1003.680688,31.3,47.3,90.84,48,Dinner,Sri Lankan,772
f2321,Quinoa with mung beans and beans,380.7361376,30.48,39.5,29.2,52,Breakfast,Sri Lankan,292
f2322,Quinoa with fish and onion,568.8814532,95.76,29,19.4,51,Lunch,Sri Lankan,437
f2323,Barley with skinless chicken and cucumber,748.135755,47.7,32.6,52.98,49,Breakfast,Sri Lankan,575
f2324,Quinoa with fish and onion,377.581262,15.42,77,22.6,39,Snack,Sri Lankan,290
f2325,Quinoa with beef and onion,455.1625239,46.32,57.3,23.2,49,Lunch,Sri Lankan,350
f2326,Kurakkan with beef and beans,498.0879541,41,33.1,21,48,Breakfast,Sri Lankan,383
f2327,Bread with mung beans and beans,555.9751434,142,23.3,27.1,46,Snack,Sri Lankan,427
f2328,Millet with skinless chicken and beans,758.3173998,72.1,31.6,56.58,60,Snack,Sri Lankan,583
f2329,Kurakkan with tofu and cabbage,504.3499044,47.4,34.5,33.84,60,Snack,Sri Lankan,388
f2330,Millet with egg and carrot,921.9407268,78.3,35.5,70.62,45,Dinner,Sri Lankan,709
f2331,Millet with grilled fish and cucumber,986.4722754,80.8,48,74.46,54,Breakfast,Sri Lankan,759
f2332,Barley with egg and beans,570.3154876,62.64,55.8,28.5,51,Lunch,Sri Lankan,438
f2333,Barley with skinless chicken and carrot,638.5755258,68.94,40.6,26.7,43,Snack,Sri Lankan,491
f2334,Barley with egg and tomato,576.625239,41.28,44.9,32.04,53,Breakfast,Sri Lankan,443
f2335,Millet with lentils and carrot,1020.889102,109,25.2,74.34,55,Snack,Sri Lankan,785
f2336,Kurakkan with tofu and beans,591.1089866,42.4,9,52.14,48,Snack,Sri Lankan,454
f2337,Kurakkan with skinless chicken and onion,388.9101338,31.7,53.7,19.8,54,Dinner,Sri Lankan,299
f2338,Quinoa with lentils and tomato,580.3059273,38.1,32.2,19.7,38,Snack,Sri Lankan,446
f2339,Bread with lean beef and onion,717.5908224,41.1,30.5,60.42,52,Dinner,Sri Lankan,552
f2340,Barley with fish and onion,367.543021,28.62,43.1,19.8,39,Lunch,Sri Lankan,282
f2341,Barley with egg and cabbage,1168.307839,96,25.2,79.44,49,Dinner,Sri Lankan,898
f2342,Quinoa with tofu and onion,567.6386233,44.28,20,18.9,58,Lunch,Sri Lankan,437
f2343,Quinoa with lentils and cucumber,628.9674954,55.68,58.7,26.88,53,Lunch,Sri Lankan,483
f2344,Millet with fish and cucumber,560.707457,108.5,51.6,29.7,49,Snack,Sri Lankan,431
f2345,Kurakkan with skinless chicken and beans,521.5583174,13.6,25.7,48.06,58,Breakfast,Sri Lankan,401
f2346,Millet with mung beans and onion,444.8374761,134.3,12.1,17.6,50,Lunch,Sri Lankan,342
f2347,Bread with lean beef and tomato,429.0630975,60,42.2,19.62,55,Snack,Sri Lankan,330
f2348,Bread with skinless chicken and tomato,548.8049713,70.4,36.4,30.06,52,Breakfast,Sri Lankan,422
f2349,Kurakkan with grilled fish and cucumber,542.0650096,115.7,27.7,22.86,56,Lunch,Sri Lankan,417
f2350,Quinoa with mung beans and onion,554.4933078,27.54,28.9,27.9,55,Lunch,Sri Lankan,427
f2351,Barley with grilled fish and carrot,988.3365198,66.36,44.4,67.86,38,Lunch,Sri Lankan,760
f2352,Quinoa with lentils and cabbage,389.3403442,42.48,28.7,24.5,38,Breakfast,Sri Lankan,299
f2353,Millet with mung beans and cabbage,550.3824092,76.4,36.4,28.86,60,Lunch,Sri Lankan,423
f2354,Millet with lean beef and cabbage,849.378585,100.3,36.2,56.58,46,Snack,Sri Lankan,653
f2355,Barley with mung beans and beans,567.4474187,9.06,15.2,55.5,46,Lunch,Sri Lankan,436
f2356,Quinoa with grilled fish and cucumber,768.3556404,35.88,25.5,62.88,35,Breakfast,Sri Lankan,591
f2357,Millet with egg and carrot,622.9445508,93.9,32.8,35.28,53,Lunch,Sri Lankan,479
f2358,Millet with grilled fish and cucumber,436.8068834,54,49,21,54,Lunch,Sri Lankan,336
f2359,Millet with lentils and onion,383.6042065,68.1,25.3,26.7,52,Snack,Sri Lankan,295
f2360,Millet with lentils and cabbage,1018.021033,126.9,32.8,69.18,45,Snack,Sri Lankan,783
f2361,Kurakkan with mung beans and onion,610.3250478,44.1,18.5,51.36,59,Snack,Sri Lankan,469
f2362,Millet with lean beef and onion,996.367113,50.2,45.4,85.62,52,Breakfast,Sri Lankan,766
f2363,Kurakkan with grilled fish and cabbage,484.2734225,89,22.4,22.86,56,Dinner,Sri Lankan,372
f2364,Kurakkan with mung beans and cabbage,483.9866157,48.5,16.7,23.3,46,Snack,Sri Lankan,372
f2365,Kurakkan with grilled fish and onion,397.5143404,20.9,72.3,18.72,48,Dinner,Sri Lankan,306
f2366,Quinoa with tofu and tomato,691.3479924,21.12,28.9,59.64,44,Dinner,Sri Lankan,531
f2367,Barley with lentils and cucumber,468.7858508,43.2,46.5,18.6,35,Dinner,Sri Lankan,360
f2368,Bread with lentils and onion,601.864245,110.4,50.5,22.8,50,Lunch,Sri Lankan,463
f2369,Kurakkan with lean beef and onion,600.7170174,7.6,30.7,56.94,48,Lunch,Sri Lankan,462
f2370,Millet with egg and beans,976.1472276,107.3,32.8,70.5,47,Dinner,Sri Lankan,750
f2371,Barley with lentils and onion,515.6787763,43.68,35.3,27.42,49,Dinner,Sri Lankan,396
f2372,Millet with beef and carrot,571.6061185,128.4,39.5,29.7,47,Dinner,Sri Lankan,439
f2373,Quinoa with tofu and beans,485.5640536,74.4,34,17.5,41,Lunch,Sri Lankan,373
f2374,Bread with mung beans and cabbage,583.6520076,58.1,46.7,16.8,53,Dinner,Sri Lankan,449
f2375,Bread with mung beans and tomato,491.1567878,95.3,46.4,23.9,55,Dinner,Sri Lankan,378
f2376,Quinoa with lean beef and carrot,1200.43021,47.64,44.2,100.86,38,Breakfast,Sri Lankan,923
f2377,Quinoa with egg and tomato,878.9196942,47.1,21.8,71.16,35,Dinner,Sri Lankan,676
f2378,Bread with grilled fish and tomato,511.2332696,62.7,49.6,23.82,54,Snack,Sri Lankan,393
f2379,Barley with tofu and cabbage,565.2963671,77.52,38.3,28.3,37,Lunch,Sri Lankan,435
f2380,Barley with mung beans and tomato,472.6577438,48.84,26.1,21.78,53,Lunch,Sri Lankan,363
f2381,Quinoa with tofu and cabbage,466.0611854,32.28,38.5,25.68,40,Snack,Sri Lankan,358
f2382,Barley with mung beans and cabbage,574.3307839,48.12,13.4,19.9,42,Snack,Sri Lankan,442
f2383,Kurakkan with lentils and cabbage,379.4455067,37.7,45.6,30,46,Dinner,Sri Lankan,291
f2384,Millet with tofu and cucumber,525.334608,70.6,27.2,13.1,46,Snack,Sri Lankan,404
f2385,Millet with lean beef and cucumber,919.502868,69.7,54.2,68.1,47,Dinner,Sri Lankan,707
f2386,Millet with lean beef and tomato,634.4168262,106.8,46.7,27.3,53,Snack,Sri Lankan,487
f2387,Barley with lean beef and beans,604.4455068,45.66,44.1,34.32,42,Lunch,Sri Lankan,465
f2388,Quinoa with skinless chicken and cabbage,856.5487572,100.74,43.6,38.28,36,Lunch,Sri Lankan,658
f2389,Bread with tofu and cabbage,780.9751434,75.6,30.4,56.76,57,Dinner,Sri Lankan,600
f2390,Kurakkan with lean beef and beans,800.7648186,31.8,48.4,68.16,53,Snack,Sri Lankan,616
f2391,Quinoa with tofu and beans,753.871893,120.36,40.7,18.24,52,Lunch,Sri Lankan,580
f2392,Quinoa with grilled fish and carrot,599.5697897,52.38,66,23.7,42,Breakfast,Sri Lankan,461
f2393,Barley with lentils and tomato,649.3307838,69.24,55.2,25.08,56,Breakfast,Sri Lankan,499
f2394,Bread with tofu and beans,488.5755258,111.6,30.4,24.7,53,Breakfast,Sri Lankan,375
f2395,Barley with mung beans and onion,819.4072656,41.04,27.2,64.32,47,Dinner,Sri Lankan,630
f2396,Bread with mung beans and onion,374.1395794,70.9,28.6,23.3,51,Snack,Sri Lankan,288
f2397,Quinoa with lean beef and carrot,589.6749522,47.28,74.9,23.94,58,Lunch,Sri Lankan,453
f2398,Barley with tofu and beans,869.885277,29.22,23.9,77.7,38,Snack,Sri Lankan,669
f2399,Millet with skinless chicken and cabbage,616.9216062,126.5,53.2,18.48,54,Dinner,Sri Lankan,474
f2400,Bread with lean beef and onion,869.0248566,137.4,76.1,37.02,55,Snack,Sri Lankan,668
f2401,Kurakkan with egg and beans,391.7782027,25.5,56,20.1,53,Breakfast,Sri Lankan,301
f2402,Bread with fish and tomato,392.7820268,51.1,50.3,26,47,Breakfast,Sri Lankan,302
f2403,Barley with fish and tomato,561.1376673,74.46,51.2,22.6,41,Lunch,Sri Lankan,431
f2404,Barley with mung beans and beans,851.0994264,31.56,39,70.08,40,Dinner,Sri Lankan,654
f2405,Barley with lean beef and beans,971.128107,22.62,70.4,78.24,56,Snack,Sri Lankan,747
f2406,Quinoa with mung beans and carrot,689.7705546,37.74,42.8,47.28,40,Breakfast,Sri Lankan,530
f2407,Quinoa with tofu and cucumber,964.244742,71.52,32.2,67.14,54,Lunch,Sri Lankan,741
f2408,Bread with lean beef and beans,856.9789674,87,43.3,58.74,47,Snack,Sri Lankan,659
f2409,Kurakkan with tofu and onion,406.9789675,44.7,52.6,30,46,Breakfast,Sri Lankan,313
f2410,Quinoa with tofu and cucumber,566.3001912,72.78,56,22.6,53,Breakfast,Sri Lankan,435
f2411,Bread with grilled fish and onion,623.8049712,94.5,54.4,28.08,60,Lunch,Sri Lankan,480
f2412,Bread with egg and onion,791.5869978,134.2,46,38.46,50,Snack,Sri Lankan,609
f2413,Quinoa with fish and cabbage,432.3613767,45.66,34.3,27.3,40,Breakfast,Sri Lankan,332
f2414,Millet with lentils and tomato,360.9464627,70,30.3,19.9,56,Lunch,Sri Lankan,277
f2415,Barley with egg and cucumber,503.0592734,39.96,77.7,28,56,Lunch,Sri Lankan,387
f2416,Millet with skinless chicken and carrot,818.4034416,70.2,25.5,64.68,47,Dinner,Sri Lankan,629
f2417,Millet with tofu and tomato,1170.889102,81.7,27.6,100.38,54,Dinner,Sri Lankan,900
f2418,Quinoa with egg and beans,612.0458892,69.06,31.6,26.52,49,Snack,Sri Lankan,471
f2419,Kurakkan with lean beef and onion,545.9369025,55.8,54.6,30.72,46,Dinner,Sri Lankan,420
f2420,Millet with grilled fish and onion,510.086042,74.1,62.9,18.12,45,Lunch,Sri Lankan,392
f2421,Barley with fish and cabbage,521.1281071,84.12,32.2,17,41,Snack,Sri Lankan,400
f2422,Millet with chicken and carrot,507.2179732,107.8,31.4,29.5,54,Breakfast,Sri Lankan,390
f2423,Quinoa with grilled fish and cucumber,510.5162524,27.66,65.3,26.1,47,Lunch,Sri Lankan,393
f2424,Bread with lentils and cabbage,831.5965584,43.8,31.7,72.3,55,Snack,Sri Lankan,639
f2425,Kurakkan with mung beans and cucumber,413.4799235,62.7,10.4,11.8,52,Snack,Sri Lankan,318
f2426,Bread with lentils and cucumber,485.4206501,111.7,29.2,23.6,54,Lunch,Sri Lankan,373
f2427,Millet with lentils and tomato,952.9158702,90.2,28.9,73.74,60,Snack,Sri Lankan,733
f2428,Kurakkan with mung beans and tomato,642.5908224,27.3,7.5,62.82,51,Snack,Sri Lankan,494
f2429,Millet with fish and cucumber,510.8030593,124.3,40.6,17.3,52,Lunch,Sri Lankan,393
f2430,Kurakkan with grilled fish and cucumber,592.3996176,43,54.6,39.42,47,Dinner,Sri Lankan,455
f2431,Bread with lean beef and beans,489.1491396,31.8,59.1,29.34,47,Dinner,Sri Lankan,376
f2432,Barley with lentils and beans,896.2715106,83.4,24.6,55.26,40,Lunch,Sri Lankan,689
f2433,Barley with lean beef and beans,945.4588908,47.52,57,66.12,55,Lunch,Sri Lankan,727
f2434,Bread with lean beef and tomato,597.1319312,136.8,38.7,18.84,55,Lunch,Sri Lankan,459
f2435,Bread with lean beef and tomato,705.258126,49,27.7,57.36,46,Dinner,Sri Lankan,542
f2436,Millet with egg and onion,1044.837476,113.8,35.2,76.26,51,Breakfast,Sri Lankan,804
f2437,Bread with mung beans and onion,720.4588908,58.4,27,57.36,54,Dinner,Sri Lankan,554
f2438,Barley with lentils and cabbage,770.9369022,55.02,20.9,55.26,50,Dinner,Sri Lankan,592
f2439,Quinoa with egg and beans,746.8451244,38.76,46,52.92,48,Lunch,Sri Lankan,574
f2440,Barley with lean beef and onion,852.1032504,63.24,86.8,41.04,46,Snack,Sri Lankan,655
f2441,Barley with fish and cucumber,448.5659656,65.94,33.5,17.1,55,Lunch,Sri Lankan,345
f2442,Barley with tofu and onion,653.7762906,93,37.4,20.34,51,Breakfast,Sri Lankan,502
f2443,Kurakkan with fish and onion,594.16826,67.6,31.2,20.5,60,Dinner,Sri Lankan,457
f2444,Quinoa with lentils and carrot,545.2198853,61.56,59.3,26,51,Snack,Sri Lankan,419
f2445,Millet with egg and cucumber,474.665392,83.5,50.9,25.8,51,Dinner,Sri Lankan,365
f2446,Kurakkan with mung beans and beans,363.0975143,45.5,30.9,20.76,59,Snack,Sri Lankan,279
f2447,Kurakkan with mung beans and cucumber,530.8795411,21.5,12.1,50.4,54,Lunch,Sri Lankan,408
f2448,Quinoa with lean beef and tomato,924.378585,74.16,15.4,65.4,44,Snack,Sri Lankan,711
f2449,Barley with beef and onion,570.7456979,18.66,54.1,24.5,50,Dinner,Sri Lankan,439
f2450,Kurakkan with tofu and beans,594.6462715,51.3,47.1,21.2,49,Breakfast,Sri Lankan,457
f2451,Barley with mung beans and onion,951.1950288,63.42,22,71.16,41,Dinner,Sri Lankan,731
f2452,Quinoa with skinless chicken and cabbage,1020.602294,69.3,40.5,71.7,55,Dinner,Sri Lankan,784
f2453,Quinoa with egg and tomato,1089.435946,54.48,44.4,85.32,39,Dinner,Sri Lankan,838
f2454,Millet with egg and beans,399.3785851,57.8,33.9,19.14,51,Snack,Sri Lankan,307
f2455,Bread with mung beans and beans,556.1185468,124.4,26.9,20.82,46,Breakfast,Sri Lankan,427
f2456,Kurakkan with mung beans and onion,800.1912048,53.3,18.7,69.96,54,Dinner,Sri Lankan,615
f2457,Millet with grilled fish and tomato,981.0229446,120.7,47.9,63,46,Dinner,Sri Lankan,754
f2458,Quinoa with grilled fish and beans,525.2868069,40.14,53,25.38,57,Snack,Sri Lankan,403
f2459,Barley with lentils and cabbage,657.50478,97.92,29.4,19.98,42,Lunch,Sri Lankan,505
f2460,Barley with egg and cabbage,627.8202678,90.84,26.8,19.68,47,Dinner,Sri Lankan,483
f2461,Bread with lentils and carrot,764.7705546,109.6,23.4,47.82,54,Lunch,Sri Lankan,588
f2462,Millet with egg and carrot,431.500956,123.3,28.5,8,54,Lunch,Sri Lankan,331
f2463,Barley with lentils and carrot,742.3996176,95.82,44.8,26.34,38,Lunch,Sri Lankan,571
f2464,Kurakkan with skinless chicken and tomato,776.5296366,38.6,43.6,64.56,59,Breakfast,Sri Lankan,597
f2465,Kurakkan with tofu and cucumber,501.4340344,15.7,57.3,22,51,Snack,Sri Lankan,386
f2466,Millet with mung beans and tomato,875.0478012,81.3,23.4,68.34,59,Dinner,Sri Lankan,673
f2467,Bread with egg and beans,767.0650098,52.3,40.8,59.82,50,Snack,Sri Lankan,589
f2468,Millet with tofu and tomato,893.9770554,123.6,29.4,57,54,Snack,Sri Lankan,687
f2469,Millet with egg and cucumber,827.007648,91.7,40.7,55.02,46,Breakfast,Sri Lankan,636
f2470,Quinoa with tofu and cucumber,509.7992352,35.52,24.8,33.42,44,Snack,Sri Lankan,392
f2471,Quinoa with chicken and carrot,583.5086042,104.52,22,17.8,38,Lunch,Sri Lankan,448
f2472,Kurakkan with lentils and beans,476.8164436,30.4,31.2,24.1,47,Dinner,Sri Lankan,367
f2473,Bread with skinless chicken and onion,923.8049712,51.9,48.2,75.96,56,Snack,Sri Lankan,710
f2474,Bread with tofu and cabbage,485.4206501,65.3,47.7,22.14,47,Dinner,Sri Lankan,373
f2475,Bread with beef and carrot,567.8776291,49.7,31.5,23.1,58,Dinner,Sri Lankan,437
f2476,Millet with chicken and onion,585.3250478,72.8,14.8,23.5,52,Snack,Sri Lankan,450
f2477,Bread with lentils and onion,807.50478,111,20.4,53.82,53,Lunch,Sri Lankan,621
f2478,Kurakkan with tofu and beans,401.0994264,63.7,20.4,21.66,51,Dinner,Sri Lankan,308
f2479,Bread with mung beans and cucumber,558.8432122,49.1,11.4,46.14,53,Breakfast,Sri Lankan,429
f2480,Quinoa with lentils and beans,993.7858506,55.08,33.9,76.98,54,Snack,Sri Lankan,764
f2481,Bread with tofu and tomato,878.7762906,88.3,19.8,68.58,47,Lunch,Sri Lankan,676
f2482,Bread with grilled fish and cabbage,591.6826004,92.7,47.7,27.54,52,Snack,Sri Lankan,455
f2483,Quinoa with mung beans and tomato,584.9426386,67.98,30.1,25.86,50,Lunch,Sri Lankan,450
f2484,Millet with mung beans and carrot,466.0611854,79.9,20.9,22.92,59,Lunch,Sri Lankan,358
f2485,Barley with egg and beans,813.6711282,92.16,34.6,39.48,40,Breakfast,Sri Lankan,625
f2486,Bread with lentils and carrot,482.4091778,75,37,22.02,56,Snack,Sri Lankan,370
f2487,Quinoa with grilled fish and cabbage,758.1739962,101.52,28.6,29.58,52,Breakfast,Sri Lankan,583
f2488,Bread with lentils and cabbage,536.4722753,98,57.1,26.9,51,Dinner,Sri Lankan,412
f2489,Quinoa with beef and beans,440.9655832,35.82,13.8,15,45,Dinner,Sri Lankan,339
f2490,Millet with egg and carrot,793.3078392,69,17.7,64.44,47,Snack,Sri Lankan,610
f2491,Quinoa with grilled fish and tomato,564.0057361,43.08,53,28.2,46,Snack,Sri Lankan,433
f2492,Barley with egg and tomato,789.7227534,52.08,50.8,50.52,43,Snack,Sri Lankan,607
f2493,Millet with mung beans and beans,613.3365198,142,32.5,19.98,52,Lunch,Sri Lankan,471
f2494,Kurakkan with lean beef and cucumber,1021.319312,41.9,16.5,99.06,49,Lunch,Sri Lankan,785
f2495,Millet with grilled fish and onion,560.5640536,118.6,35.3,20.94,49,Snack,Sri Lankan,431
f2496,Millet with lentils and beans,365.9655832,50.6,19.6,21.18,54,Lunch,Sri Lankan,281
f2497,Bread with egg and cucumber,1098.900574,51.5,63.6,93,49,Dinner,Sri Lankan,845
f2498,Bread with mung beans and beans,433.0783939,51,27.4,12.3,55,Dinner,Sri Lankan,333
f2499,Barley with skinless chicken and cucumber,497.6099426,49.32,26.1,26.04,47,Snack,Sri Lankan,382
f2500,Bread with mung beans and tomato,540.6309751,50.6,55.1,11.1,58,Breakfast,Sri Lankan,416
f2501,Millet with egg and carrot,659.9426388,112.1,47.3,29.4,49,Snack,Sri Lankan,507
f2502,Millet with lentils and carrot,743.9770554,55,13.8,64.2,50,Lunch,Sri Lankan,572
f2503,Kurakkan with beef and cabbage,558.7954111,43.9,42.6,22.6,55,Breakfast,Sri Lankan,430
f2504,Bread with lentils and beans,634.7036328,119.3,45.1,24.3,55,Snack,Sri Lankan,488
f2505,Kurakkan with lentils and beans,718.4512428,44.1,28.1,60.6,45,Lunch,Sri Lankan,552
f2506,Millet with chicken and tomato,508.3652008,64.2,31.7,11.5,51,Snack,Sri Lankan,391
f2507,Barley with grilled fish and onion,544.0726577,54.18,43.1,23.34,40,Breakfast,Sri Lankan,418
f2508,Barley with mung beans and tomato,659.9426388,96.24,39,19.08,46,Snack,Sri Lankan,507
f2509,Barley with tofu and onion,1036.089866,28.02,21.4,94.26,42,Dinner,Sri Lankan,796
f2510,Bread with egg and cabbage,514.6749522,107.5,59,19.3,47,Breakfast,Sri Lankan,396
f2511,Millet with egg and cabbage,586.3766731,134.6,31,18.84,55,Snack,Sri Lankan,451
f2512,Millet with egg and beans,400.9560229,80.7,44.6,16.1,45,Dinner,Sri Lankan,308
f2513,Bread with mung beans and carrot,763.9101336,83.1,21.6,57.3,53,Snack,Sri Lankan,587
f2514,Bread with skinless chicken and beans,565.2963671,124.8,18.2,24.18,54,Lunch,Sri Lankan,435
f2515,Kurakkan with mung beans and carrot,361.2332696,46.2,26.9,19.98,57,Breakfast,Sri Lankan,277
f2516,Millet with tofu and cucumber,800.621415,175.6,26.8,32.88,54,Breakfast,Sri Lankan,615
f2517,Bread with lentils and beans,790.7265774,57.6,39.6,61.92,49,Lunch,Sri Lankan,608
f2518,Bread with egg and cabbage,658.365201,90.9,53.1,34.74,58,Dinner,Sri Lankan,506
f2519,Kurakkan with egg and beans,329.5889101,32.7,13.8,14.8,50,Lunch,Sri Lankan,254
f2520,Millet with tofu and tomato,607.6003824,131.8,62.9,22.2,46,Lunch,Sri Lankan,467
f2521,Barley with beef and cucumber,585.0860421,30.72,46.7,18.3,46,Snack,Sri Lankan,450
f2522,Kurakkan with grilled fish and beans,756.1663482,45.2,27.3,65.4,50,Lunch,Sri Lankan,581
f2523,Barley with egg and carrot,820.9847034,84.96,48.6,36.78,57,Breakfast,Sri Lankan,631
f2524,Kurakkan with egg and cucumber,326.959847,14.4,13.5,22.3,54,Snack,Sri Lankan,252
f2525,Barley with lean beef and carrot,874.0439772,65.94,36.5,56.22,40,Snack,Sri Lankan,672
f2526,Kurakkan with tofu and carrot,894.5506692,67.3,39.6,70.98,50,Snack,Sri Lankan,688
f2527,Bread with egg and beans,498.040153,61.8,67.1,20.4,50,Lunch,Sri Lankan,383
f2528,Bread with mung beans and cucumber,915.2007648,61.9,42.3,73.98,58,Lunch,Sri Lankan,703
f2529,Quinoa with skinless chicken and beans,512.667304,37.68,68,19.74,55,Lunch,Sri Lankan,394
f2530,Barley with lean beef and cucumber,774.5219886,85.02,51.9,33.3,35,Dinner,Sri Lankan,595
f2531,Quinoa with grilled fish and onion,569.8852772,64.56,57.9,18.42,37,Breakfast,Sri Lankan,438
f2532,Quinoa with lentils and onion,440.9655832,28.38,46,22.98,55,Snack,Sri Lankan,339
f2533,Millet with tofu and cabbage,711.5678778,29.2,20,66.12,49,Snack,Sri Lankan,547
f2534,Barley with lentils and cucumber,1045.984703,74.34,27.7,71.7,37,Snack,Sri Lankan,804
f2535,Bread with skinless chicken and cabbage,614.4837474,55.8,78.4,32.04,48,Lunch,Sri Lankan,472
f2536,Millet with skinless chicken and carrot,659.2256214,130.2,23.1,30.84,49,Dinner,Sri Lankan,507
f2537,Bread with egg and beans,612.0458892,123,32.1,25.86,46,Snack,Sri Lankan,471
f2538,Quinoa with fish and onion,464.7705545,56.82,28.6,28.6,54,Lunch,Sri Lankan,357
f2539,Barley with tofu and carrot,894.6940728,66.06,33.8,58.98,56,Snack,Sri Lankan,688
f2540,Bread with egg and beans,616.7782026,115.6,35.2,27.84,59,Lunch,Sri Lankan,474
f2541,Millet with egg and tomato,1008.269599,67.7,34,85.38,53,Dinner,Sri Lankan,775
f2542,Bread with lentils and beans,909.0344166,90.5,25.7,69.84,54,Lunch,Sri Lankan,699
f2543,Kurakkan with chicken and tomato,552.9636711,115.7,47.4,27.7,57,Dinner,Sri Lankan,425
f2544,Barley with skinless chicken and cucumber,1052.724665,52.62,31.1,85.8,42,Dinner,Sri Lankan,810
f2545,Kurakkan with grilled fish and carrot,535.4684512,22.5,13.7,49.8,53,Lunch,Sri Lankan,411
f2546,Barley with grilled fish and tomato,548.6615679,37.86,81.3,20.76,46,Snack,Sri Lankan,421
f2547,Quinoa with egg and tomato,946.749522,47.1,39,72.48,50,Breakfast,Sri Lankan,728
f2548,Kurakkan with egg and tomato,669.5506692,68.1,10.2,53.46,47,Dinner,Sri Lankan,514
f2549,Millet with chicken and carrot,576.4818356,110.7,56.5,28.8,60,Dinner,Sri Lankan,443
f2550,Barley with lean beef and carrot,730.6405356,100.86,54.5,20.1,47,Breakfast,Sri Lankan,562
f2551,Bread with grilled fish and beans,832.0267686,66.1,50.8,60.84,51,Dinner,Sri Lankan,640
f2552,Barley with grilled fish and cucumber,549.3785851,45.78,42.8,28.26,53,Snack,Sri Lankan,422
f2553,Millet with egg and carrot,608.0305926,99.8,44.2,26.52,59,Lunch,Sri Lankan,468
f2554,Bread with egg and onion,872.8967496,66.8,25.3,72.9,47,Snack,Sri Lankan,671
f2555,Bread with tofu and cabbage,477.9636711,53.2,51.9,23.7,58,Lunch,Sri Lankan,367
f2556,Barley with tofu and carrot,817.9732314,56.04,31.5,56.64,60,Breakfast,Sri Lankan,629
f2557,Quinoa with lentils and cabbage,735.9464628,48.42,18.1,54.84,52,Dinner,Sri Lankan,566
f2558,Kurakkan with grilled fish and cucumber,698.9483748,27.6,16.9,65.76,50,Snack,Sri Lankan,537
f2559,Barley with skinless chicken and cabbage,1246.892926,74.34,47.8,92.28,50,Snack,Sri Lankan,959
f2560,Barley with skinless chicken and carrot,1031.357552,46.68,51,79.44,39,Snack,Sri Lankan,793
f2561,Bread with lean beef and tomato,512.667304,49.6,48.5,30,54,Breakfast,Sri Lankan,394
f2562,Millet with lentils and tomato,554.9713193,115.6,26.4,22.98,59,Breakfast,Sri Lankan,427
f2563,Quinoa with tofu and onion,539.3403442,91.32,25.7,18.5,53,Snack,Sri Lankan,414
f2564,Millet with mung beans and tomato,447.1319312,86.7,20.5,18.9,46,Dinner,Sri Lankan,343
f2565,Quinoa with egg and cabbage,524.8565966,55.02,30.4,24.9,51,Snack,Sri Lankan,403
f2566,Bread with skinless chicken and beans,608.74761,106.8,34.2,27,50,Breakfast,Sri Lankan,468
f2567,Quinoa with egg and carrot,779.1108984,93.36,50.6,29.4,60,Lunch,Sri Lankan,599
f2568,Kurakkan with tofu and carrot,362.5239006,48.9,43.7,23.7,59,Snack,Sri Lankan,279
f2569,Barley with tofu and beans,477.2466539,53.58,37.7,29.3,50,Dinner,Sri Lankan,367
f2570,Bread with lentils and tomato,884.512428,68.6,29.4,71.88,52,Snack,Sri Lankan,680
f2571,Bread with lean beef and tomato,715.5831738,34.5,66.1,52.5,54,Lunch,Sri Lankan,550
f2572,Millet with lentils and tomato,617.0650098,140.1,53.4,24.1,49,Snack,Sri Lankan,474
